siblings;key;company_name;record_date;ex_date;annc_type;datepaid_payable;currency;value;tax;interest_start;interest_end; interest_rate;remarks;base;giving;price;before_consolidation;after_consolidation;particulars
19762;16686;HIAP SENG ENGINEERING LTD;04 Jan 2013;02 Jan 2013;DIVIDEND;18 Jan 2013;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;16682;OXLEY HOLDINGS LIMITED;31 Dec 2012;27 Dec 2012;DIVIDEND;15 Jan 2013;SGD;0.0011;ONE-TIER TAX;;;;;;;;;;SGD 0.0011 ONE-TIER TAX
19762;16958;POSCO ADR 10;28 Dec 2012;26 Dec 2012;DIVIDEND;22 Apr 2013;USD;1.034482;None;;;;;;;;;;USD 1.034482
19762;16683;SWIBER HOLDINGS LIMITED;28 Dec 2012;26 Dec 2012;DIVIDEND;18 Jan 2013;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;16685;SINGTEL;27 Dec 2012;24 Dec 2012;DIVIDEND;17 Jan 2013;SGD;0.068;ONE-TIER TAX;;;;;;;;;;SGD 0.068 ONE-TIER TAX
19762;16701;SPDR DJIA ETF TRUST;26 Dec 2012;21 Dec 2012;DIVIDEND;14 Jan 2013;USD;0.41271;LESS TAX;;;;;;;;;;USD 0.41271 LESS TAX
19762;16722;SPDR S&P 500 ETF TRUST;26 Dec 2012;21 Dec 2012;DIVIDEND;31 Jan 2013;USD;1.02183;LESS TAX;;;;;;;;;;USD 1.02183 LESS TAX
19762;16676;ISHARES DJ US TECH IYW 10;21 Dec 2012;19 Dec 2012;DIVIDEND;26 Dec 2012;USD;0.273982;LESS TAX;;;;;;;;;;USD 0.273982 LESS TAX
19762;16675;ISHARES S&P500 IVV 10;21 Dec 2012;19 Dec 2012;DIVIDEND;26 Dec 2012;USD;0.929697;LESS TAX;;;;;;;;;;USD 0.929697 LESS TAX
19762;16667;SECOND CHANCE PROPERTIES LTD;21 Dec 2012;19 Dec 2012;DIVIDEND;28 Dec 2012;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;16668;SECOND CHANCE PROPERTIES LTD;21 Dec 2012;19 Dec 2012;DIVIDEND;28 Dec 2012;SGD;0.033;ONE-TIER TAX;;;;;;;;;;SGD 0.033 ONE-TIER TAX
19762;16681;ISHARES MSCI SINGAPORE EWS 100;20 Dec 2012;18 Dec 2012;DIVIDEND;27 Dec 2012;USD;0.346267;LESS TAX;;;;;;;;;;USD 0.346267 LESS TAX
19762;16664;MEDI-FLEX LIMITED;18 Dec 2012;14 Dec 2012;DIVIDEND;27 Dec 2012;SGD;0.0012;ONE-TIER TAX;;;;;;;;;;SGD 0.0012 ONE-TIER TAX
19762;16665;SARINE TECHNOLOGIES LTD;18 Dec 2012;14 Dec 2012;DIVIDEND;27 Dec 2012;USD;0.02;LESS TAX;;;;;;;;;;USD 0.02 LESS TAX
19762;16666;TEE INTERNATIONAL LIMITED;18 Dec 2012;14 Dec 2012;DIVIDEND;28 Dec 2012;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;16714;JAMES HARDIE ADR 10;17 Dec 2012;13 Dec 2012;DIVIDEND;25 Jan 2013;USD;0.18;None;;;;;;;;;;USD 0.18
19762;16653;INDIABULLS PROPERTIES INVTRUST;14 Dec 2012;12 Dec 2012;DIVIDEND;26 Dec 2012;SGD;0.000131;TAX EXEMPT;;;;;;;;;;SGD 0.000131 TAX EXEMPT
19762;16661;LYXOR ETF ASIA REAL ESTATE 10;14 Dec 2012;12 Dec 2012;DIVIDEND;21 Dec 2012;ESTIMATED USD;0.1;None;;;;;;;;;;ESTIMATED USD 0.1
19762;16660;LYXOR ETF DOW JONES IA 10;14 Dec 2012;12 Dec 2012;DIVIDEND;21 Dec 2012;ESTIMATED USD;0.09;None;;;;;;;;;;ESTIMATED USD 0.09
19762;16659;LYXOR ETF MSCI EUROPE 10;14 Dec 2012;12 Dec 2012;DIVIDEND;21 Dec 2012;ESTIMATED USD;0.09;None;;;;;;;;;;ESTIMATED USD 0.09
19762;16657;LYXOR ETF MSCI WORLD 10;14 Dec 2012;12 Dec 2012;DIVIDEND;21 Dec 2012;ESTIMATED USD;0.009;None;;;;;;;;;;ESTIMATED USD 0.009
19762;16658;LYXOR ETF NASDAQ100 10;14 Dec 2012;12 Dec 2012;DIVIDEND;21 Dec 2012;ESTIMATED USD;0.09;None;;;;;;;;;;ESTIMATED USD 0.09
19762;16655;LYXOR HANG SENG INDEX FUND 10;14 Dec 2012;12 Dec 2012;DIVIDEND;21 Dec 2012;ESTIMATED USD;0.02;None;;;;;;;;;;ESTIMATED USD 0.02
19762;16656;LYXOR JAPAN (TOPIX) FUND 10;14 Dec 2012;12 Dec 2012;DIVIDEND;21 Dec 2012;ESTIMATED USD;0.008;None;;;;;;;;;;ESTIMATED USD 0.008
19762;16687;TOTAL ADR 10;14 Dec 2012;12 Dec 2012;DIVIDEND;10 Jan 2013;USD;0.661602;None;;;;;;;;;;USD 0.661602
19762;16630;CITY DEVELOPMENTS LTD NCCPS;13 Dec 2012;11 Dec 2012;DIVIDEND;31 Dec 2012;;;;;;;;;;;;;300312 - 301212 3.9% ONE-TIER TAX
19762;16628;TIANJIN ZHONG XIN PHARM GROUP;13 Dec 2012;11 Dec 2012;DIVIDEND;28 Dec 2012;CNY;0.2;LESS TAX;;;;;;;;;;CNY 0.2 LESS TAX
19762;16627;MARCO POLO MARINE LTD.;12 Dec 2012;10 Dec 2012;DIVIDEND;21 Dec 2012;SGD;0.008;ONE-TIER TAX;;;;;;;;;;SGD 0.008 ONE-TIER TAX
19762;16700;VICPLAS INTERNATIONAL LTD;12 Dec 2012;10 Dec 2012;DIVIDEND;25 Jan 2013;SCRIPDIVSCHEME SGD;0.005;ONE-TIER TAX;;;;;;;;;;SCRIPDIVSCHEME SGD 0.005 ONE-TIER TAX
19762;16625;SINGAPORE PRESS HLDGS LTD;11 Dec 2012;07 Dec 2012;DIVIDEND;21 Dec 2012;SGD;0.08;ONE-TIER TAX;;;;;;;;;;SGD 0.08 ONE-TIER TAX
19762;16626;SINGAPORE PRESS HLDGS LTD;11 Dec 2012;07 Dec 2012;DIVIDEND;21 Dec 2012;SGD;0.09;ONE-TIER TAX;;;;;;;;;;SGD 0.09 ONE-TIER TAX
19762;16624;KSH HOLDINGS LIMITED;10 Dec 2012;06 Dec 2012;DIVIDEND;21 Dec 2012;SGD;0.0135;ONE-TIER TAX;;;;;;;;;;SGD 0.0135 ONE-TIER TAX
19762;16616;TRANSIT-MIXED CONCRETE LTD;07 Dec 2012;05 Dec 2012;DIVIDEND;28 Dec 2012;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;16646;CIVMEC LIMITED;06 Dec 2012;04 Dec 2012;DIVIDEND;21 Dec 2012;SGD;0.006;ONE-TIER TAX;;;;;;;;;;SGD 0.006 ONE-TIER TAX
19762;16612;FRAGRANCE GROUP LIMITED;06 Dec 2012;04 Dec 2012;DIVIDEND;18 Dec 2012;SGD;0.00025;ONE-TIER TAX;;;;;;;;;;SGD 0.00025 ONE-TIER TAX
19762;16613;TTJ HOLDINGS LIMITED;06 Dec 2012;04 Dec 2012;DIVIDEND;21 Dec 2012;SGD;0.008;ONE-TIER TAX;;;;;;;;;;SGD 0.008 ONE-TIER TAX
19762;16698;ASPIAL CORPORATION LIMITED;05 Dec 2012;03 Dec 2012;DIVIDEND;22 Jan 2013;SCRIPDIVSCHEME SGD;0.0075;ONE-TIER TAX;;;;;;;;;;SCRIPDIVSCHEME SGD 0.0075 ONE-TIER TAX
19762;16609;ISHARES ASIA LC 1-3Y BOND ETF;05 Dec 2012;03 Dec 2012;DIVIDEND;27 Dec 2012;USD;0.05;None;;;;;;;;;;USD 0.05
19762;16606;ISHARES ASIA LOC CUR BOND ETF;05 Dec 2012;03 Dec 2012;DIVIDEND;27 Dec 2012;USD;0.07;None;;;;;;;;;;USD 0.07
19762;16607;ISHARES USD ASIA BOND ETF;05 Dec 2012;03 Dec 2012;DIVIDEND;27 Dec 2012;USD;0.12;None;;;;;;;;;;USD 0.12
19762;16608;ISHARES USD ASIA HY BOND ETF;05 Dec 2012;03 Dec 2012;DIVIDEND;27 Dec 2012;USD;0.2;None;;;;;;;;;;USD 0.2
19762;16600;KHONG GUAN FLOUR MILLING LTD;05 Dec 2012;03 Dec 2012;DIVIDEND;17 Dec 2012;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;16601;KHONG GUAN FLOUR MILLING LTD;05 Dec 2012;03 Dec 2012;DIVIDEND;17 Dec 2012;SGD;0.03;ONE-TIER TAX;;;;;;;;;;SGD 0.03 ONE-TIER TAX
19762;16603;OCBC BK 4.2% NCPS;05 Dec 2012;03 Dec 2012;DIVIDEND;20 Dec 2012;;;;;;;;;;;;;200612 - 191212 4.2% ONE-TIER TAX
19762;16605;OCBC BK 5.1%NCPS 100;05 Dec 2012;03 Dec 2012;DIVIDEND;20 Dec 2012;;;;;;;;;;;;;200612 - 191212 5.1% ONE-TIER TAX
19762;16604;OCBC BK S$500M4.5%NCPS 100;05 Dec 2012;03 Dec 2012;DIVIDEND;20 Dec 2012;;;;;;;;;;;;;200612 - 191212 4.5% ONE-TIER TAX
19762;16602;OCEAN SKY INTERNATIONAL LTD;05 Dec 2012;03 Dec 2012;DIVIDEND;18 Dec 2012;SGD;0.008;ONE-TIER TAX;;;;;;;;;;SGD 0.008 ONE-TIER TAX
19762;16598;CSC HOLDINGS LTD;04 Dec 2012;30 Nov 2012;DIVIDEND;14 Dec 2012;SGD;0.0004;ONE-TIER TAX;;;;;;;;;;SGD 0.0004 ONE-TIER TAX
19762;16597;GP INDUSTRIES LIMITED;04 Dec 2012;30 Nov 2012;DIVIDEND;14 Dec 2012;SGD;0.015;ONE-TIER TAX;;;;;;;;;;SGD 0.015 ONE-TIER TAX
19762;16650;SYSMA HOLDINGS LIMITED;04 Dec 2012;30 Nov 2012;DIVIDEND;18 Dec 2012;SGD;0.0194;ONE-TIER TAX;;;;;;;;;;SGD 0.0194 ONE-TIER TAX
19762;16599;UMS HOLDINGS LIMITED;04 Dec 2012;30 Nov 2012;DIVIDEND;21 Dec 2012;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;16677;FRASERS COMMERCIAL TRUST CPPU;03 Dec 2012;29 Nov 2012;DIVIDEND;02 Jan 2013;;;;;;;;;;;;;011012 - 311212 SGD 0.013863 LESS TAX
19762;16723;FRASERS COMMERCIAL TRUST CPPU;03 Dec 2012;29 Nov 2012;DIVIDEND;07 Feb 2013;TAX REFUND SGD;0.0009097;TAX EXEMPT;;;;;;;;;;TAX REFUND SGD 0.0009097 TAX EXEMPT
19762;16724;FRASERS COMMERCIAL TRUST CPPU;03 Dec 2012;29 Nov 2012;DIVIDEND;07 Feb 2013;TAX REFUND SGD;0.0005351;TAX EXEMPT;;;;;;;;;;TAX REFUND SGD 0.0005351 TAX EXEMPT
19762;16595;MIDAS HLDGS LIMITED;03 Dec 2012;29 Nov 2012;DIVIDEND;17 Dec 2012;SGD;0.0025;ONE-TIER TAX;;;;;;;;;;SGD 0.0025 ONE-TIER TAX
19762;16590;OSIM INTERNATIONAL LTD;30 Nov 2012;28 Nov 2012;DIVIDEND;12 Dec 2012;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;16589;ZAGRO ASIA LIMITED;30 Nov 2012;28 Nov 2012;DIVIDEND;18 Dec 2012;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;16662;CAPITALAND MALL TRUST;29 Nov 2012;27 Nov 2012;DIVIDEND;28 Jan 2013;;;;;;;;;;;;;011012 - 291112 SGD 0.0155 LESS TAX
19762;16591;SILVERLAKE AXIS LTD;29 Nov 2012;27 Nov 2012;DIVIDEND;14 Dec 2012;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;16588;SIN HENG HEAVY MACHINERY LTD;29 Nov 2012;27 Nov 2012;DIVIDEND;18 Dec 2012;SGD;0.0055;ONE-TIER TAX;;;;;;;;;;SGD 0.0055 ONE-TIER TAX
19762;16583;DATAPULSE TECHNOLOGY LIMITED;28 Nov 2012;26 Nov 2012;DIVIDEND;06 Dec 2012;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;16584;DATAPULSE TECHNOLOGY LIMITED;28 Nov 2012;26 Nov 2012;DIVIDEND;06 Dec 2012;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;16636;KREUZ HOLDINGS LIMITED;28 Nov 2012;26 Nov 2012;DIVIDEND;18 Dec 2012;SGD;0.011;ONE-TIER TAX;;;;;;;;;;SGD 0.011 ONE-TIER TAX
19762;16582;SUNRIGHT LTD;28 Nov 2012;26 Nov 2012;DIVIDEND;14 Dec 2012;SGD;0.002;ONE-TIER TAX;;;;;;;;;;SGD 0.002 ONE-TIER TAX
19762;16581;BOUSTEAD SINGAPORE LIMITED;27 Nov 2012;23 Nov 2012;DIVIDEND;12 Dec 2012;SGD;0.02;ONE-TIER TAX;;;;;;;;;;SGD 0.02 ONE-TIER TAX
19762;16580;LEE METAL GROUP LTD;27 Nov 2012;23 Nov 2012;DIVIDEND;14 Dec 2012;SGD;0.003;ONE-TIER TAX;;;;;;;;;;SGD 0.003 ONE-TIER TAX
19762;16579;GP BATTERIES INT LTD;26 Nov 2012;22 Nov 2012;DIVIDEND;18 Dec 2012;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;16678;FAR EAST ORCHARD LIMITED;23 Nov 2012;21 Nov 2012;DIVIDEND;08 Jan 2013;SCRIPDIVSCHEME SGD;0.12;ONE-TIER TAX;;;;;;;;;;SCRIPDIVSCHEME SGD 0.12 ONE-TIER TAX
19762;16633;FIRST REAL ESTATE INV TRUST;23 Nov 2012;21 Nov 2012;DIVIDEND;26 Dec 2012;;;;;;;;;;;;;011012 - 251112 SGD 0.0078 TAX EXEMPT
19762;16634;FIRST REAL ESTATE INV TRUST;23 Nov 2012;21 Nov 2012;DIVIDEND;26 Dec 2012;;;;;;;;;;;;;011012 - 251112 SGD 0.002
19762;16652;FIRST REAL ESTATE INV TRUST;23 Nov 2012;21 Nov 2012;DIVIDEND;26 Dec 2012;;;;;;;;;;;;;011012 - 251112 SGD 0.0004 LESS TAX
19762;16575;SATS LTD.;23 Nov 2012;21 Nov 2012;DIVIDEND;05 Dec 2012;SGD;0.05;ONE-TIER TAX;;;;;;;;;;SGD 0.05 ONE-TIER TAX
19762;16711;VODAFONE ADR 10;23 Nov 2012;21 Nov 2012;DIVIDEND;06 Feb 2013;USD;0.508033;None;;;;;;;;;;USD 0.508033
19762;16573;HAFARY HOLDINGS LIMITED;22 Nov 2012;20 Nov 2012;DIVIDEND;30 Nov 2012;SGD;0.015;ONE-TIER TAX;;;;;;;;;;SGD 0.015 ONE-TIER TAX
19762;16632;SP AUSNET;22 Nov 2012;20 Nov 2012;DIVIDEND;21 Dec 2012;RET CAPITAL;DRP AUD;0.00266;None;;;;;;RET CAPITAL;DRP AUD;;
19762;16617;SP AUSNET;22 Nov 2012;20 Nov 2012;DIVIDEND;21 Dec 2012;INT INCOME;DRP AUD;0.02467;LESS TAX;;;;;;INT INCOME;DRP AUD;;
19762;16618;SP AUSNET;22 Nov 2012;20 Nov 2012;DIVIDEND;21 Dec 2012;FULLYFRANK;DRP AUD;0.01367;None;;;;;;FULLYFRANK;DRP AUD;;
19762;16572;TAT HONG HOLDINGS LTD;22 Nov 2012;20 Nov 2012;DIVIDEND;30 Nov 2012;SGD;0.015;ONE-TIER TAX;;;;;;;;;;SGD 0.015 ONE-TIER TAX
19762;16574;TEE INTERNATIONAL LIMITED;22 Nov 2012;20 Nov 2012;DIVIDEND;03 Dec 2012;SGD;0.0125;ONE-TIER TAX;;;;;;;;;;SGD 0.0125 ONE-TIER TAX
19762;16570;GRP LTD;21 Nov 2012;19 Nov 2012;DIVIDEND;30 Nov 2012;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;16565;ELITE KSB HOLDINGS LIMITED;20 Nov 2012;16 Nov 2012;DIVIDEND;30 Nov 2012;SGD;0.355;ONE-TIER TAX;;;;;;;;;;SGD 0.355 ONE-TIER TAX
19762;16568;GOLDEN AGRI-RESOURCES LTD;20 Nov 2012;16 Nov 2012;DIVIDEND;27 Nov 2012;SGD;0.006;None;;;;;;;;;;SGD 0.006
19762;16564;KING WAN CORPORATION LIMITED;20 Nov 2012;16 Nov 2012;DIVIDEND;05 Dec 2012;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;16566;LIPPO MALLS INDO RETAIL TRUST;20 Nov 2012;16 Nov 2012;DIVIDEND;03 Dec 2012;;;;;;;;;;;;;010712 - 300912 SGD 0.0019
19762;16567;LIPPO MALLS INDO RETAIL TRUST;20 Nov 2012;16 Nov 2012;DIVIDEND;03 Dec 2012;;;;;;;;;;;;;010712 - 300912 SGD 0.0054 TAX EXEMPT
19762;16654;SPDR DJIA ETF TRUST;20 Nov 2012;16 Nov 2012;DIVIDEND;17 Dec 2012;USD;0.32284;LESS TAX;;;;;;;;;;USD 0.32284 LESS TAX
19762;16585;PARKWAYLIFE REIT;19 Nov 2012;15 Nov 2012;DIVIDEND;12 Dec 2012;;;;;;;;;;;;;010712 - 300912 SGD 0.0028 TAX EXEMPT
19762;16586;PARKWAYLIFE REIT;19 Nov 2012;15 Nov 2012;DIVIDEND;12 Dec 2012;;;;;;;;;;;;;010712 - 300912 SGD 0.0033
19762;16587;PARKWAYLIFE REIT;19 Nov 2012;15 Nov 2012;DIVIDEND;12 Dec 2012;;;;;;;;;;;;;010712 - 300912 SGD 0.0197 LESS TAX
19762;16563;PCI LTD;19 Nov 2012;15 Nov 2012;DIVIDEND;03 Dec 2012;SGD;0.03;ONE-TIER TAX;;;;;;;;;;SGD 0.03 ONE-TIER TAX
19762;16637;BUND CENTER INVESTMENT LTD;16 Nov 2012;14 Nov 2012;DIVIDEND;03 Dec 2012;SGD;0.0063;None;;;;;;;;;;SGD 0.0063
19762;16638;BUND CENTER INVESTMENT LTD;16 Nov 2012;14 Nov 2012;DIVIDEND;03 Dec 2012;SGD;0.0007;None;;;;;;;;;;SGD 0.0007
19762;16569;MTQ CORPORATION LIMITED;16 Nov 2012;14 Nov 2012;DIVIDEND;08 Jan 2013;SCRIPDIVSCHEME SGD;0.02;ONE-TIER TAX;;;;;;;;;;SCRIPDIVSCHEME SGD 0.02 ONE-TIER TAX
19762;16548;PCA TECHNOLOGY LIMITED;16 Nov 2012;14 Nov 2012;DIVIDEND;28 Nov 2012;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;16454;ROYAL DUTCH SHELL A ADR 10;16 Nov 2012;14 Nov 2012;DIVIDEND;20 Dec 2012;USD;0.731;None;;;;;;;;;;USD 0.731
19762;16547;SMRT CORPORATION LTD;16 Nov 2012;14 Nov 2012;DIVIDEND;30 Nov 2012;SGD;0.015;ONE-TIER TAX;;;;;;;;;;SGD 0.015 ONE-TIER TAX
19762;16648;ASCENDAS HOSPITALITY TRUST;15 Nov 2012;12 Nov 2012;DIVIDEND;21 Dec 2012;;;;;;;;;;;;;270712 - 300912 SGD 0.0026
19762;16649;ASCENDAS HOSPITALITY TRUST;15 Nov 2012;12 Nov 2012;DIVIDEND;21 Dec 2012;;;;;;;;;;;;;270712 - 300912 SGD 0.010013 TAX EXEMPT
19762;16535;CH OFFSHORE LTD;15 Nov 2012;12 Nov 2012;DIVIDEND;26 Nov 2012;SGD;0.02;ONE-TIER TAX;;;;;;;;;;SGD 0.02 ONE-TIER TAX
19762;16536;CH OFFSHORE LTD;15 Nov 2012;12 Nov 2012;DIVIDEND;26 Nov 2012;SGD;0.02;ONE-TIER TAX;;;;;;;;;;SGD 0.02 ONE-TIER TAX
19762;16530;CREATIVE TECHNOLOGY LTD;15 Nov 2012;12 Nov 2012;DIVIDEND;27 Nov 2012;SGD;0.05;ONE-TIER TAX;;;;;;;;;;SGD 0.05 ONE-TIER TAX
19762;16546;IEV HOLDINGS LIMITED;15 Nov 2012;12 Nov 2012;DIVIDEND;26 Nov 2012;SGD;0.002636;ONE-TIER TAX;;;;;;;;;;SGD 0.002636 ONE-TIER TAX
19762;16545;JAPAN FOODS HOLDING LTD.;15 Nov 2012;12 Nov 2012;DIVIDEND;28 Nov 2012;SGD;0.009;ONE-TIER TAX;;;;;;;;;;SGD 0.009 ONE-TIER TAX
19762;16543;RICKMERS MARITIME;15 Nov 2012;12 Nov 2012;DIVIDEND;29 Nov 2012;;;;;;;;;;;;;010712 - 300912 USD 0.006 TAX EXEMPT
19762;16532;SANTAK HOLDINGS LIMITED;15 Nov 2012;12 Nov 2012;DIVIDEND;22 Nov 2012;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;16533;SANTAK HOLDINGS LIMITED;15 Nov 2012;12 Nov 2012;DIVIDEND;22 Nov 2012;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;16544;SINGAPORE AIRLINES LTD;15 Nov 2012;12 Nov 2012;DIVIDEND;26 Nov 2012;SGD;0.06;ONE-TIER TAX;;;;;;;;;;SGD 0.06 ONE-TIER TAX
19762;16537;SINGAPORE POST LIMITED;15 Nov 2012;12 Nov 2012;DIVIDEND;30 Nov 2012;SGD;0.0125;ONE-TIER TAX;;;;;;;;;;SGD 0.0125 ONE-TIER TAX
19762;16528;ACE ACHIEVE INFOCOM LIMITED;14 Nov 2012;09 Nov 2012;DIVIDEND;28 Nov 2012;CNY;0.003;None;;;;;;;;;;CNY 0.003
19762;16526;THAKRAL CORPORATION LTD;14 Nov 2012;09 Nov 2012;DIVIDEND;30 Nov 2012;SGD;0.001;ONE-TIER TAX;;;;;;;;;;SGD 0.001 ONE-TIER TAX
19762;16519;PEC LTD.;12 Nov 2012;08 Nov 2012;DIVIDEND;26 Nov 2012;SGD;0.025;ONE-TIER TAX;;;;;;;;;;SGD 0.025 ONE-TIER TAX
19762;16518;STARHUB LTD;12 Nov 2012;08 Nov 2012;DIVIDEND;23 Nov 2012;SGD;0.05;ONE-TIER TAX;;;;;;;;;;SGD 0.05 ONE-TIER TAX
19762;16515;DBS S$800M 4.7% NCPS;09 Nov 2012;07 Nov 2012;DIVIDEND;22 Nov 2012;;;;;;;;;;;;;220512 - 211112 4.7% ONE-TIER TAX
19762;16513;KEPPEL INFRASTRUCTURE TRUST;09 Nov 2012;07 Nov 2012;DIVIDEND;28 Nov 2012;;;;;;;;;;;;;010712 - 300912 SGD 0.0082 TAX EXEMPT
19762;16512;SILVERLAKE AXIS LTD;09 Nov 2012;07 Nov 2012;DIVIDEND;28 Nov 2012;SGD;0.008;ONE-TIER TAX;;;;;;;;;;SGD 0.008 ONE-TIER TAX
19762;16510;WING TAI HLDGS LTD;09 Nov 2012;07 Nov 2012;DIVIDEND;23 Nov 2012;SGD;0.04;ONE-TIER TAX;;;;;;;;;;SGD 0.04 ONE-TIER TAX
19762;16511;WING TAI HLDGS LTD;09 Nov 2012;07 Nov 2012;DIVIDEND;23 Nov 2012;SGD;0.03;ONE-TIER TAX;;;;;;;;;;SGD 0.03 ONE-TIER TAX
19762;16493;AF GLOBAL LIMITED;08 Nov 2012;06 Nov 2012;DIVIDEND;20 Nov 2012;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;16508;CHINA STAR FOOD GROUP LIMITED;08 Nov 2012;06 Nov 2012;DIVIDEND;28 Nov 2012;SGD;0.002;ONE-TIER TAX;;;;;;;;;;SGD 0.002 ONE-TIER TAX
19762;16499;EU YAN SANG INTERNATIONAL LTD;08 Nov 2012;06 Nov 2012;DIVIDEND;23 Nov 2012;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;16500;EU YAN SANG INTERNATIONAL LTD;08 Nov 2012;06 Nov 2012;DIVIDEND;23 Nov 2012;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;16497;GOODPACK LIMITED;08 Nov 2012;06 Nov 2012;DIVIDEND;23 Nov 2012;SGD;0.03;ONE-TIER TAX;;;;;;;;;;SGD 0.03 ONE-TIER TAX
19762;16498;GOODPACK LIMITED;08 Nov 2012;06 Nov 2012;DIVIDEND;23 Nov 2012;SGD;0.02;ONE-TIER TAX;;;;;;;;;;SGD 0.02 ONE-TIER TAX
19762;16496;LION ASIAPAC LTD;08 Nov 2012;06 Nov 2012;DIVIDEND;22 Nov 2012;SGD;0.005;ONE-TIER TAX;;;;;;;;;;SGD 0.005 ONE-TIER TAX
19762;16495;LTC CORPORATION LIMITED;08 Nov 2012;06 Nov 2012;DIVIDEND;22 Nov 2012;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;16494;LUM CHANG HOLDINGS LIMITED;08 Nov 2012;06 Nov 2012;DIVIDEND;23 Nov 2012;SGD;0.0125;ONE-TIER TAX;;;;;;;;;;SGD 0.0125 ONE-TIER TAX
19762;16507;MEMSTAR TECHNOLOGY LTD.;08 Nov 2012;06 Nov 2012;DIVIDEND;22 Nov 2012;SGD;0.0005;ONE-TIER TAX;;;;;;;;;;SGD 0.0005 ONE-TIER TAX
19762;16501;MICRO-MECHANICS (HOLDINGS) LTD;08 Nov 2012;06 Nov 2012;DIVIDEND;22 Nov 2012;SGD;0.02;ONE-TIER TAX;;;;;;;;;;SGD 0.02 ONE-TIER TAX
19762;16502;OLAM INTERNATIONAL LIMITED;08 Nov 2012;06 Nov 2012;DIVIDEND;20 Nov 2012;SGD;0.04;ONE-TIER TAX;;;;;;;;;;SGD 0.04 ONE-TIER TAX
19762;16509;PARKSON RETAIL ASIA LIMITED;08 Nov 2012;06 Nov 2012;DIVIDEND;23 Nov 2012;SGD;0.03;ONE-TIER TAX;;;;;;;;;;SGD 0.03 ONE-TIER TAX
19762;16489;ASTAKA HOLDINGS LIMITED;07 Nov 2012;05 Nov 2012;DIVIDEND;20 Nov 2012;HKD;0.023;ONE-TIER TAX;;;;;;;;;;HKD 0.023 ONE-TIER TAX
19762;16619;CAMBRIDGE INDUSTRIAL TRUST;07 Nov 2012;05 Nov 2012;DIVIDEND;20 Dec 2012;;;;;;;;;;;;;1JUL-30SEP
19762;16620;CAMBRIDGE INDUSTRIAL TRUST;07 Nov 2012;05 Nov 2012;DIVIDEND;20 Dec 2012;;;;;;;;;;;;;1JUL-30SEP
19762;16479;CHOSEN HOLDINGS LIMITED;07 Nov 2012;05 Nov 2012;DIVIDEND;23 Nov 2012;SGD;0.0066;ONE-TIER TAX;;;;;;;;;;SGD 0.0066 ONE-TIER TAX
19762;16480;CHUAN HUP HOLDINGS LIMITED;07 Nov 2012;05 Nov 2012;DIVIDEND;23 Nov 2012;SGD;0.01;ONE-TIER TAX;;;;;;;;;;SGD 0.01 ONE-TIER TAX
19762;16488;EPICENTRE HOLDINGS LIMITED;07 Nov 2012;05 Nov 2012;DIVIDEND;21 Nov 2012;SGD;0.006;ONE-TIER TAX;;;;;;;;;;SGD 0.006 ONE-TIER TAX
