Stock Name;Ticker;Exchange Name;Currency;
Van Int Hi Div Yld;VYMI;NASDAQ;USD;
Westamerica Bancorp;WABC;NASDAQ;USD;
Washington Federal;WAFD;NASDAQ;USD;
Wash Federal Warrant;WAFDW;NASDAQ;USD;
Washington TR Bncorp;WASH;NASDAQ;USD;
Energous Corp Cmn;WATT;NASDAQ;USD;
Wayne Savings Bcsh;WAYN;NASDAQ;USD;
Weibo Corp. Ads;WB;NASDAQ;USD;
Walgreens Boots Alliance;WBA;NASDAQ;USD;
Westbury Bancorp;WBB;NASDAQ;USD;
Wolverine Bancorp;WBKC;NASDAQ;USD;
Webmd Health Corp;WBMD;NASDAQ;USD;
Webster City Fed Bcp;WCFB;NASDAQ;USD;
Wecast Network Inc;WCST;NASDAQ;USD;
Western Digital Cp;WDC;NASDAQ;USD;
W D 40 Co;WDFC;NASDAQ;USD;
Web.Com Group Inc;WEB;NASDAQ;USD;
Wellesley Bncp Inc;WEBK;NASDAQ;USD;
Wendys Company;WEN;NASDAQ;USD;
Werner Enterprise;WERN;NASDAQ;USD;
Wisdomtree Invstmnts;WETF;NASDAQ;USD;
Weyco Gp Inc;WEYS;NASDAQ;USD;
Washingtonfirst Bk;WFBI;NASDAQ;USD;
Whole Foods Market;WFM;NASDAQ;USD;
Wafergen Bio-Sys Cmn;WGBS;NASDAQ;USD;
Whitehorse Finance;WHF;NASDAQ;USD;
Whitehorse Fin Sr Nt;WHFBL;NASDAQ;USD;
Wilhelmina Intl Cmn;WHLM;NASDAQ;USD;
Wheeler Real Estate;WHLR;NASDAQ;USD;
Wheeler Real Estate Investment Trust Inc;WHLRD;NASDAQ;USD;
Wheeler REIT B Pfd;WHLRP;NASDAQ;USD;
Wheeler REIT Wts;WHLRW;NASDAQ;USD;
Boingo Wireless Inc;WIFI;NASDAQ;USD;
G Willi-Food Intl;WILC;NASDAQ;USD;
Wi-Lan Inc Cmn Stk;WILN;NASDAQ;USD;
Windstream Hldgs Inc;WIN;NASDAQ;USD;
Winmark Corp;WINA;NASDAQ;USD;
Wingstop Inc Cmn;WING;NASDAQ;USD;
Wins Fin Hldgs Ord;WINS;NASDAQ;USD;
Windtree Therapeutic;WINT;NASDAQ;USD;
Encore Wire Cp;WIRE;NASDAQ;USD;
Wix.Com Ltd;WIX;NASDAQ;USD;
Workhorse Grp Cmn ST;WKHS;NASDAQ;USD;
Westmoreland Coal;WLB;NASDAQ;USD;
Willdan Group Inc;WLDN;NASDAQ;USD;
Willis Lease Fin C;WLFC;NASDAQ;USD;
Willis Towers Wts Cmn;WLTW;NASDAQ;USD;
West Marine Inc;WMAR;NASDAQ;USD;
Wright Med Grp Nv;WMGI;NASDAQ;USD;
Wright Medic. N.V Cv;WMGIZ;NASDAQ;USD;
Wmih Corp. Cmn;WMIH;NASDAQ;USD;
Western New England Bancorp Inc;WNEB;NASDAQ;USD;
Ishres Gbl Tbr Forst;WOOD;NASDAQ;USD;
Vca Inc;WOOF;NASDAQ;USD;
Wpcs Intl Inc;WPCS;NASDAQ;USD;
Wpp Plc ADR;WPPGY;NASDAQ;USD;
Westport Fuel Systems Inc;WPRT;NASDAQ;USD;
World Acceptance Cp;WRLD;NASDAQ;USD;
Wesbanco Inc;WSBC;NASDAQ;USD;
Waterstone Financial;WSBF;NASDAQ;USD;
Wsi Industries Inc;WSCI;NASDAQ;USD;
WSFS Financial Corp;WSFS;NASDAQ;USD;
WSFS Fnl 6.25 Sr Nt;WSFSL;NASDAQ;USD;
West Corporation;WSTC;NASDAQ;USD;
Wayside Technology;WSTG;NASDAQ;USD;
Westell Technologies;WSTL;NASDAQ;USD;
West Bancorporation;WTBA;NASDAQ;USD;
Wintrust Finl Corp;WTFC;NASDAQ;USD;
Wintrust Fin Pref D;WTFCM;NASDAQ;USD;
Wintrust Tarp Wrnts;WTFCW;NASDAQ;USD;
Wave Life Sci Ord Sh;WVE;NASDAQ;USD;
Wvs Financial Corp;WVFC;NASDAQ;USD;
Willamette Valley;WVVI;NASDAQ;USD;
Willamette Valley Vineyards In;WVVIP;NASDAQ;USD;
Woodward Inc;WWD;NASDAQ;USD;
Jm Global Holding Cmn;WYIG;NASDAQ;USD;
Jm Global Hold Unit;WYIGU;NASDAQ;USD;
Jm Global Holdin Wt;WYIGW;NASDAQ;USD;
Wynn Resorts Limited;WYNN;NASDAQ;USD;
Xenetic Biosciences Inc;XBIO;NASDAQ;USD;
Xbiotech Inc Cmn;XBIT;NASDAQ;USD;
Xenith Bankshares Inc New;XBKS;NASDAQ;USD;
Xcerra Corp Cmn Stk;XCRA;NASDAQ;USD;
XCEL Brands Cmn;XELB;NASDAQ;USD;
Xenon Pharmace Cm Sh;XENE;NASDAQ;USD;
Intersect Ent Cmn;XENT;NASDAQ;USD;
XG Technology Icmn;XGTI;NASDAQ;USD;
XG Technology Inc;XGTIW;NASDAQ;USD;
VS Inverse VIX Short Term;XIV;NASDAQ;USD;
Xilinx Inc;XLNX;NASDAQ;USD;
Acceleron Pharma Cmn;XLRN;NASDAQ;USD;
Xencor Inc;XNCR;NASDAQ;USD;
Xunlei Limited ADR;XNET;NASDAQ;USD;
Extraction Oil & Gas Inc;XOG;NASDAQ;USD;
Xoma Corporation;XOMA;NASDAQ;USD;
The Exone Company;XONE;NASDAQ;USD;
Xplore Tech Corp De;XPLR;NASDAQ;USD;
Dentsply Sirona Inc;XRAY;NASDAQ;USD;
Crossroads Cap Inc;XRDC;NASDAQ;USD;
Xtl Biopharma Ads;XTLB;NASDAQ;USD;
IXIA;XXIA;NASDAQ;USD;
First Trust ETF Vi;YDIV;NASDAQ;USD;
Yulong Eco-Mtls Ord;YECO;NASDAQ;USD;
Yahoo! Inc;YHOO;NASDAQ;USD;
Yintech Investm Ads;YIN;NASDAQ;USD;
Global X Yieldco ETF;YLCO;NASDAQ;USD;
Yandex N.V.;YNDX;NASDAQ;USD;
York Water Co;YORW;NASDAQ;USD;
YRC Worldwide;YRCW;NASDAQ;USD;
Yield10 Bioscience Inc.;YTEN;NASDAQ;USD;
Yatra Online Inc. Ordinary Shares;YTRA;NASDAQ;USD;
YY Inc;YY;NASDAQ;USD;
Zillow Group Cl C;Z;NASDAQ;USD;
Zagg Inc;ZAGG;NASDAQ;USD;
Zais Group Hld A Cmn;ZAIS;NASDAQ;USD;
Proshr Ul ST Nq Bio;ZBIO;NASDAQ;USD;
Zebra Technologies;ZBRA;NASDAQ;USD;
Olympic Steel Inc;ZEUS;NASDAQ;USD;
Zafgen Inc Cmn;ZFGN;NASDAQ;USD;
Zillow Grp Inc Cl A;ZG;NASDAQ;USD;
Zogenix Inc;ZGNX;NASDAQ;USD;
Zions Bancorporation;ZION;NASDAQ;USD;
Zions Bncrp Wts;ZIONW;NASDAQ;USD;
Ziopharm Oncology In;ZIOP;NASDAQ;USD;
VS Inverse VIX Mterm;ZIV;NASDAQ;USD;
Zix Corp;ZIXI;NASDAQ;USD;
Zeltiq Aesthetics;ZLTQ;NASDAQ;USD;
Zion Oil & Gas Inc;ZN;NASDAQ;USD;
Zynga Inc Cl A Cmn;ZNGA;NASDAQ;USD;
Zosano Pharma Cmn;ZSAN;NASDAQ;USD;
Zumiez Inc;ZUMZ;NASDAQ;USD;
Zynerba Pharma CS;ZYNE;NASDAQ;USD;
